T,X,Y,Z
37665,48,56,-12
37667,0,-36,56
37669,-60,28,80
37681,56,60,20
37685,12,-68,-100
37687,72,8,64
37689,-16,4,84
37691,120,-32,-40
37693,8,4,-92
37695,16,48,-52
37707,-20,-160,772
37709,28,208,-856
37711,-64,0,-256
37713,136,-92,236
37715,152,-48,-136
37717,-228,-44,172
37729,-256,-212,-104
37731,-192,-68,-212
37733,344,292,-780
37735,-184,-56,1268
37737,72,-392,1436
37739,-272,28,-680
37751,236,8,752
37753,-56,-200,752
37755,-76,-104,-524
37757,264,280,-600
37759,-124,-136,560
37771,88,200,-172
37773,-104,-4,-24
37775,-108,-176,24
37777,-52,28,-44
37781,-84,4,124
37783,-20,-160,204
37785,136,88,-56
37787,124,172,-196
37799,104,-120,220
37801,44,76,-60
37803,8,8,-516
37805,124,16,-316
37807,-36,-104,976
37809,-28,-412,2680
37821,-296,-40,-264
37823,512,-56,424
37825,-8,-12,336
37827,-64,-12,-1084
37829,248,40,-48
37831,-44,-132,848
37843,64,124,-372
37845,-88,56,144
37847,28,-56,192
37849,-4,68,-128
37851,-80,-8,-108
37853,-4,-40,336
37865,4,44,-148
37867,44,32,-368
37869,8,-48,-20
37871,-84,96,52
37873,56,76,-320
37877,48,-52,-52
37879,20,52,100
