T,X,Y,Z
14522,-92,-24,36
14524,28,48,120
14536,48,16,-28
14538,116,-56,-12
14540,-88,72,-132
14542,-52,-20,-56
14544,4,16,100
14546,-60,-16,4
14558,56,24,-72
14560,52,-32,-76
14562,284,84,-1508
14564,-508,24,1340
14566,292,140,-184
14568,-120,-48,-448
14580,-48,256,660
14582,324,-228,704
14584,-176,-20,-420
14586,180,240,-760
14588,164,-12,-1296
14590,-788,-176,940
14602,484,156,-864
14604,-436,-68,-1120
14606,64,-64,112
14608,188,-28,1332
14610,-232,-212,240
14612,352,16,-720
14624,-84,-184,120
14628,72,144,-16
14630,-76,-8,28
14632,-56,-188,-204
14634,-72,192,-164
14636,44,156,220
14648,-76,-24,188
14650,-68,20,208
14652,4,-60,180
14654,-48,-116,188
14656,16,20,-20
14658,48,-20,-212
14670,-80,-68,-92
14672,4,-16,60
14674,84,-80,516
14676,-20,100,300
14678,-52,-68,-2452
14680,240,212,-1096
14692,-172,-228,932
14694,212,12,172
14696,-164,136,16
14698,212,-36,-284
14700,-216,0,-384
14702,-44,124,140
14714,-48,-88,80
14716,-52,60,304
14718,172,44,-32
14720,-132,8,-56
14724,28,44,-272
14726,-136,4,-248
14728,0,-56,24
14730,-4,16,164
14742,-64,68,-64
14744,156,88,180
