T,X,Y,Z
39342,-40,-32,28
39344,-16,76,0
39346,28,12,4
39348,24,-24,-8
39360,36,-8,-4
39362,-28,4,104
39366,-100,0,-28
39368,-100,60,20
39370,44,4,72
39372,124,16,116
39374,28,164,-1288
39376,-232,-76,1340
39388,-212,-128,560
39390,60,-20,-1264
39392,104,160,580
39394,-40,-80,824
39396,120,20,-228
39408,40,72,-436
39410,136,-4,592
39412,-88,-128,456
39414,168,288,-2460
39416,-328,-204,1412
39418,160,-136,524
39430,76,28,-628
39432,56,-40,-16
39434,-8,-148,788
39436,152,68,-132
39438,-32,-76,-152
39440,-172,-176,92
39452,-80,-44,372
39454,32,12,-136
39456,-156,-4,-228
39460,48,68,-8
39462,-24,-20,120
39464,-72,44,180
39466,-28,16,-288
39468,172,64,-60
39480,-112,80,-764
39482,-4,-124,-140
39484,-8,20,52
39486,180,92,116
39488,-4,-44,92
39490,-24,64,-184
39502,180,-348,316
39504,-464,-44,32
39506,752,276,628
39508,-356,-96,-28
39510,-132,-244,-152
39512,244,140,-580
39524,-32,-16,-176
39526,124,-108,-24
39528,-92,56,-12
39530,80,-64,236
39532,-148,-176,256
39534,-52,-60,-48
39546,100,-60,-248
39548,-84,0,60
39550,52,124,288
39552,-128,88,-20
39554,-24,8,124
