T,X,Y,Z
56858,40,92,-84
56870,28,120,-112
56872,-108,-48,-20
56874,8,100,60
56876,-20,-4,-12
56878,88,-36,-96
56880,0,-92,60
56882,68,-32,-72
56894,-68,8,-36
56896,212,108,-296
56898,100,-48,-896
56900,-208,-40,1200
56902,452,-8,116
56904,-92,-4,-232
56916,76,80,352
56918,-112,-156,772
56920,200,132,-364
56922,264,196,-1240
56924,-496,-88,332
56928,320,88,104
56930,-560,-32,-372
56942,24,-188,472
56944,88,180,-504
56946,-4,68,-204
56948,-212,-148,228
56950,188,68,-64
56952,-96,-8,516
56964,-232,-120,328
56966,8,-20,188
56968,44,120,-136
56970,-104,-8,-80
56972,24,-32,-224
56974,124,-36,308
56986,48,-16,56
56988,-52,0,204
56990,-60,48,-80
56992,84,12,-116
56994,-136,24,-32
56996,16,4,-108
57008,124,4,36
57010,104,-40,-608
57012,-140,60,-20
57014,-12,-8,-112
57016,160,56,136
57018,-96,8,208
57030,-156,-92,444
57032,-48,44,424
57036,-220,100,-1064
57038,-32,-44,-632
57040,136,8,-160
57042,80,88,116
57044,-324,-200,-144
57056,-8,60,28
57058,48,-12,-336
57060,-44,4,-72
57062,-80,-124,-56
57064,-84,24,256
57066,36,112,76
57078,32,60,-148
57080,-8,96,-208
