T,X,Y,Z
15791,-4,32,-40
15793,112,-40,52
15795,36,20,-20
15807,20,100,-48
15809,-8,12,76
15811,72,120,-92
15813,60,-36,100
15815,32,-60,4
15817,-92,-60,4
15819,44,-20,-92
15831,-56,64,-1164
15833,140,220,-28
15835,-196,-188,2072
15837,384,40,-48
15839,-268,76,56
15841,-8,-100,-208
15853,232,16,648
15857,-60,-96,196
15859,-292,-156,-60
15861,356,120,-44
15863,-56,180,-1096
15865,-212,-96,-220
15877,72,-16,880
15879,-392,-280,-128
15881,52,-124,-852
15883,-36,-72,632
15885,200,-132,908
15887,172,116,-992
15899,0,60,-112
15901,-236,-328,992
15903,-176,-68,292
15905,144,208,-788
15907,100,88,-296
15909,16,-20,232
15921,-28,36,-176
15923,-160,-156,516
15925,-12,-96,596
15927,80,104,-60
15929,52,76,-532
15931,-140,20,-144
15943,-32,-168,200
15945,-4,28,-12
15947,-148,-32,-208
15951,332,-56,2324
15953,84,16,-612
15955,-148,224,-320
15957,-336,-280,-384
15969,184,72,608
15971,104,84,-364
15973,-56,-76,-224
15975,140,-4,-324
15977,76,120,588
15979,-164,-156,468
15991,-88,44,104
15993,56,36,-124
15995,-20,-16,240
15997,-64,-24,32
15999,40,-44,-100
16001,-12,-80,68
16013,-8,124,76
