T,X,Y,Z
21327,24,28,-140
21329,20,96,-104
21331,-12,28,-28
21333,-80,-96,-48
21335,-8,16,40
21347,28,24,-100
21349,-40,28,-256
21351,-44,8,12
21353,-32,52,-80
21355,4,-44,-108
21357,36,0,-968
21359,-244,-32,1228
21371,-300,-156,376
21378,-372,-256,-796
21380,288,8,188
21382,104,72,408
21384,-288,-144,292
21386,52,-180,-284
21398,128,36,140
21400,-16,60,-732
21402,-288,-72,-548
21404,348,92,-88
21406,-12,-36,1064
21408,-376,-228,-244
21420,-52,-40,524
21422,24,-148,164
21424,156,40,-352
21426,-32,104,-532
21428,100,-64,108
21430,-96,-192,536
21442,-28,-20,64
21444,84,-12,-236
21446,116,-12,-212
21448,48,60,-80
21450,-92,-52,-156
21452,-112,-116,-96
21464,-20,-12,28
21466,-40,20,-68
21468,-20,104,-108
21470,-36,80,52
21474,-8,-8,440
21476,164,-20,-688
21478,40,116,-104
21490,-236,-80,1180
21492,148,264,-1792
21494,-64,216,-980
21496,-696,-252,-600
21498,552,164,-316
21500,372,184,48
21512,-56,68,-84
21514,-84,-68,424
21516,136,40,-332
21518,16,4,-528
21520,-164,20,-404
21522,112,96,-96
21534,20,-36,-12
21536,-116,36,-40
21538,24,-60,-344
21540,-32,-8,-324
21542,24,36,140
