T,X,Y,Z
58333,32,20,-80
58345,12,-8,-12
58347,-76,-12,-100
58349,36,0,-52
58351,8,-40,4
58353,12,40,-4
58355,0,-76,-12
58357,-60,24,-36
58361,8,-24,-108
58373,236,120,-340
58375,204,56,-576
58377,-268,-68,1072
58379,420,136,96
58381,-176,80,-292
58383,-20,-108,-164
58395,-108,-44,836
58397,240,60,-80
58399,-152,-96,-20
58401,-60,-52,-964
58403,-28,-172,508
58405,108,28,-72
58417,-28,152,-2856
58419,-436,-88,616
58421,416,-76,948
58423,-208,40,444
58425,20,-60,-600
58427,76,20,-688
58439,112,8,160
58441,136,0,-260
58443,-156,0,-160
58445,196,-32,0
58447,-84,-8,-16
58449,80,56,-200
58461,76,76,-180
58463,0,-32,220
58467,-40,-52,176
58469,72,-56,-104
58471,32,68,-32
58473,56,168,-200
58475,-156,128,-228
58487,-52,40,48
58489,24,8,-108
58491,44,-140,56
58493,212,84,-28
58495,-12,52,92
58497,-68,-108,32
58499,8,8,-68
58511,24,-48,-8
58513,4,-16,-72
58515,0,128,-100
58517,-72,-16,-280
58519,356,84,600
58521,-616,-216,576
58533,-300,-308,600
58535,36,64,-1328
58537,12,164,536
58539,60,-44,104
58541,-140,-44,364
58543,32,16,-532
58555,-128,-32,220
