T,X,Y,Z
35932,-4,8,16
35934,-92,-52,12
35936,72,-40,-24
35938,-52,28,44
35950,-52,-8,-100
35952,32,36,-76
35954,-12,12,76
35956,28,36,-96
35958,28,48,-40
35960,-52,68,-8
35972,-376,-116,1196
35974,352,-132,304
35976,108,48,-44
35978,-392,-36,-448
35980,328,12,84
35982,32,44,316
35986,-104,56,-1208
35998,136,-100,640
36000,144,-8,252
36002,-192,92,-300
36004,68,68,-532
36006,12,4,484
36008,-72,-92,712
36020,16,-36,52
36022,-64,-68,-212
36024,164,-88,88
36026,44,76,-240
36028,60,-32,-68
36030,112,-132,-164
36042,-52,-96,100
36044,44,-44,-32
36046,-12,0,-120
36048,128,132,-220
36050,-96,44,180
36052,8,-72,0
36054,-76,96,-40
36066,60,36,-136
36068,-12,96,-224
36070,36,12,52
36072,20,16,184
36074,-188,-48,124
36076,100,88,516
36088,-12,4,-36
36090,28,36,-100
36094,-48,-20,-284
36096,28,-92,668
36098,-124,16,500
36100,328,232,-452
36102,140,-12,-1340
36114,24,116,536
36116,-24,-36,284
36118,36,-108,-64
36120,56,104,20
36122,-220,88,20
36124,-40,-64,-488
36136,156,196,-380
36138,164,192,-204
36140,-24,-124,300
36142,28,-60,352
36144,32,136,4
