T,X,Y,Z
2497,44,-60,32
2499,68,104,-52
2501,8,-48,-16
2513,12,72,-8
2515,-32,40,-52
2517,92,-24,-12
2519,52,92,-80
2521,-20,72,-100
2523,-32,56,72
2525,-76,0,68
2529,-328,-92,456
2531,20,176,-344
2533,-176,24,668
2535,4,-180,164
2547,36,456,-2064
2549,636,-660,204
2551,-284,236,424
2553,904,728,40
2555,252,-696,12
2557,-516,-456,-2644
2559,-956,504,2304
2571,-168,-80,-260
2573,100,980,1024
2575,132,140,200
2577,408,-436,352
2579,108,-120,-272
2581,-436,-96,-592
2583,-288,-12,-192
2585,228,252,-180
2597,16,112,-412
2599,180,-88,92
2601,56,40,64
2603,-12,-116,104
2605,-240,-236,296
2607,-88,112,-668
2609,-56,172,-268
2611,60,-4,-24
2623,364,228,-612
2627,484,164,-1176
2629,-216,-552,2100
2631,-32,464,-504
2633,-60,288,680
2635,272,-352,-496
2637,0,-132,-64
2639,8,152,40
2651,164,-92,68
2653,152,200,176
2655,-264,-84,-180
2657,-8,-128,468
2659,-32,0,-352
2661,-56,-56,-80
2663,148,176,-108
2665,52,-52,-60
2677,12,-72,88
2679,-64,52,-136
2681,-72,-56,-140
2683,12,44,-40
2685,-116,-12,112
2687,72,-64,80
2689,52,-12,-16
