T,X,Y,Z
55931,8,44,-112
55943,28,40,72
55945,84,48,-52
55947,-24,44,112
55949,20,-8,-48
55953,100,20,144
55955,28,32,-84
55957,-8,-4,-68
55959,24,-20,-84
55961,32,-20,136
55963,672,124,-756
55965,-672,-340,672
55977,112,-108,-216
55979,-160,-128,-60
55981,-196,88,696
55983,-56,-28,-92
55985,208,104,-192
55987,200,12,168
55989,40,-104,148
55991,-144,-76,-424
56003,-460,-36,820
56005,-232,68,108
56007,20,12,-72
56009,-240,140,388
56011,272,104,124
56013,-20,-108,140
56015,128,0,-940
56017,-264,-16,324
56029,-24,-16,-196
56031,36,180,-64
56033,-28,20,44
56035,128,-52,272
56039,-32,32,-72
56041,-52,-108,68
56043,-32,76,-72
56045,60,48,-272
56047,96,44,144
56049,-32,-120,248
56061,-84,16,-72
56063,-56,-48,-12
56065,-64,32,-8
56067,56,64,-24
56069,96,-36,4
56071,-16,-68,-56
56073,44,-16,-28
56075,-84,60,104
56077,0,0,172
56089,144,-24,-84
56091,-56,52,68
56093,-8,88,204
56095,128,-12,-180
56097,104,-8,28
56099,-220,-44,224
56101,-96,-80,1448
56103,440,96,-800
56115,-92,64,596
56117,240,84,-164
56119,32,-44,444
56121,-96,36,164
56123,-168,12,0
