T,X,Y,Z
63282,-16,36,-8
63284,48,8,100
63286,28,-68,-80
63288,40,100,-156
63290,8,84,104
63292,-44,0,92
63294,-20,-24,-92
63296,68,-44,104
63298,-108,-36,-68
63310,52,44,-232
63312,-80,28,764
63314,272,24,-16
63316,200,20,-396
63318,-108,-72,-880
63320,20,120,828
63324,564,136,-1956
63326,236,-184,1600
63328,-1080,64,1068
63330,208,164,-900
63342,-348,248,1164
63344,-124,-40,660
63346,328,12,-1220
63348,232,248,520
63350,-148,-104,428
63352,12,-388,-712
63354,-108,76,400
63366,-32,-120,112
63368,256,148,-268
63370,160,216,32
63372,-148,-172,624
63374,92,-228,32
63376,-12,76,-52
63378,28,208,-152
63380,52,12,-136
63392,24,156,48
63394,4,-32,160
63396,-88,-108,364
63398,-180,28,-480
63400,-192,96,284
63402,-72,-12,-36
63404,-52,24,-4
63408,-8,-176,44
63410,-128,-64,248
63412,-260,16,1672
63424,-460,0,592
63426,188,204,512
63428,-8,-44,92
63430,300,0,32
63432,-52,108,192
63434,-76,-120,-32
63436,172,60,-256
63438,16,196,32
63440,-120,48,48
63452,16,88,112
63454,-52,-28,244
63456,-132,128,140
63458,-96,56,-236
63460,152,16,-304
63462,-40,36,-28
63464,-36,-32,12
