T,X,Y,Z
63017,68,-92,-64
63019,-52,92,12
63021,-84,-4,160
63023,-104,-4,116
63025,52,-4,4
63027,-72,-28,-148
63029,-24,-16,-84
63031,-56,40,40
63033,-84,-68,-128
63045,20,24,36
63047,248,120,-564
63049,-56,-40,536
63051,-100,-8,-368
63053,-192,-20,24
63055,304,16,-400
63057,-348,-56,548
63059,48,68,-84
63071,504,224,-3696
63073,-952,-396,3364
63075,8,208,-824
63079,72,28,-632
63081,-108,484,576
63083,508,-28,-200
63085,48,-288,-844
63087,-464,104,-716
63089,-232,20,1684
63101,-64,284,512
63103,-120,100,176
63105,192,-112,392
63107,228,52,-448
63109,-152,76,-128
63111,-308,-140,204
63113,-44,-156,-280
63115,196,216,-116
63127,84,-36,132
63129,52,-12,-288
63131,-108,-4,-112
63133,-68,-128,340
63135,-52,-88,-20
63137,68,148,-264
63139,-8,116,-56
63141,-40,-4,164
63153,60,-8,-132
63155,-212,-144,268
63157,8,48,-132
63159,44,60,156
63161,96,60,204
63165,168,-76,-156
63167,160,-108,-360
63169,-72,-16,76
63171,-732,-272,352
63173,588,488,-1776
63185,-268,180,500
63187,188,-40,264
63189,172,-104,-856
63191,296,28,244
63193,-196,-96,144
63195,44,40,-392
63197,-64,76,252
63199,116,148,580
