T,X,Y,Z
51725,28,-32,-196
51727,-36,-28,-20
51729,104,-4,124
51731,-24,36,-76
51733,-16,-16,80
51735,-44,36,-20
51737,72,-56,-60
51739,-32,48,-156
51751,-100,12,-100
51753,48,-64,88
51755,316,32,-744
51757,-400,-216,668
51759,72,88,-260
51761,-216,20,192
51763,92,-44,-164
51765,-96,36,108
51777,-60,-20,-68
51779,280,108,324
51781,-236,-172,-200
51783,32,12,-492
51785,-148,52,436
51787,184,140,-1244
51789,240,72,964
51791,-384,28,32
51803,-16,-64,-520
51805,-96,16,628
51807,-328,-80,-28
51811,132,152,100
51813,56,-44,-76
51815,36,-188,-304
51817,-68,20,360
51819,-68,8,-152
51821,56,60,184
51823,68,8,84
51835,-20,12,120
51837,4,-96,-44
51839,16,40,-300
51841,8,132,-52
51843,-124,64,-32
51845,-96,72,-44
51847,76,0,-24
51849,-180,24,52
51851,-20,-4,-48
51863,32,-68,8
51865,-64,16,80
51867,60,-12,-112
51869,236,16,-160
51871,-252,36,-216
51873,-224,-176,944
51875,64,332,-1452
51877,220,-68,-276
51889,-228,-24,784
51891,404,20,-1128
51893,64,-56,256
51895,12,-32,496
51902,-144,104,164
51904,-12,4,-296
51906,16,-88,20
51908,8,-112,-424
51910,-128,-16,292
