T,X,Y,Z
18099,-8,20,60
18101,-64,-28,-44
18103,-44,-36,32
18105,108,-24,4
18107,48,44,68
18119,-136,32,8
18121,208,32,140
18123,-128,24,28
18125,128,-24,92
18127,76,16,276
18129,-16,20,-728
18131,-344,-60,680
18133,-180,4,-12
18135,216,184,-160
18147,-76,-184,356
18149,-56,108,372
18151,140,224,-432
18153,112,-128,-312
18155,20,-100,-864
18157,-468,144,508
18161,160,-116,-692
18163,304,-12,-116
18165,-40,148,448
18177,144,-48,-304
18179,-112,-12,-176
18181,-116,-60,60
18183,132,28,-40
18185,60,180,56
18187,-24,20,504
18189,28,-196,204
18191,32,-24,-156
18203,-64,-92,436
18205,-28,-56,-232
18207,-4,40,-248
18209,68,-24,12
18211,-40,-60,60
18213,-64,-24,0
18215,-168,60,8
18217,-136,-116,36
18219,-116,-28,40
18231,72,4,-88
18233,-24,-112,80
18235,-80,-164,-312
18237,60,40,-196
18239,560,84,-48
18241,-548,-144,-208
18243,436,376,1228
18247,432,-12,-860
18249,-632,52,-956
18261,-120,-120,-360
18263,236,64,732
18265,-328,-96,84
18267,152,-64,-524
18269,-20,180,56
18271,-40,124,108
18273,16,-76,264
18275,92,16,-104
18287,-148,-52,120
18289,-32,52,-400
18291,-28,40,-336
