T,X,Y,Z
13455,-44,4,-8
13457,-12,-8,-84
13459,112,52,12
13461,12,76,-4
13463,-84,40,44
13465,44,72,-92
13467,-8,0,100
13469,16,20,-44
13471,16,-96,4
13473,52,-8,52
13485,-232,-8,852
13487,-32,-48,-168
13489,52,-44,440
13491,32,112,-348
13493,-8,28,580
13495,244,100,-184
13497,-220,-156,-716
13499,16,64,-104
13511,-220,-116,-1704
13513,548,-116,124
13515,-364,404,132
13519,48,-520,-712
13521,-468,-8,-1888
13523,-672,260,2708
13525,196,56,-96
13527,576,-80,-1460
13529,276,244,628
13541,216,-192,64
13543,-100,40,-776
13545,-412,-156,112
13547,-16,4,-12
13549,220,236,-248
13551,60,216,356
13553,-44,-348,660
13555,48,-236,276
13567,-76,24,164
13569,-200,-32,-12
13571,68,40,-624
13573,128,104,80
13575,84,-16,160
13577,-40,-148,340
13579,-20,64,32
13581,-184,60,-112
13593,-8,156,-244
13595,-168,256,672
13597,-132,-36,2800
13599,940,-156,-4
13603,652,260,-24
13605,-292,-140,208
13607,-88,-120,144
13609,-124,44,384
13611,-172,24,1780
13623,36,220,-216
13625,-64,44,-248
13627,-60,-172,120
13629,136,-20,140
13631,-36,40,-436
13633,-112,112,152
13635,-16,76,-12
13637,44,56,-280
