T,X,Y,Z
6811,-36,-44,-4
6813,-44,-12,88
6825,-40,0,44
6827,64,16,28
6829,24,72,16
6831,60,-72,-16
6833,40,-8,8
6835,24,28,52
6837,100,32,148
6839,20,-4,120
6843,652,76,-1108
6845,-312,-116,1080
6847,132,332,-596
6859,504,156,-644
6861,-596,-36,804
6863,348,72,-632
6865,-188,16,-56
6867,420,112,96
6869,-500,-76,-3096
6871,284,-120,1752
6873,-588,176,620
6885,-440,-44,-120
6887,-228,104,1092
6889,-120,20,0
6891,420,-24,-284
6893,136,48,436
6895,-68,-212,-36
6897,-108,-344,-596
6909,-264,-124,-196
6911,32,84,4
6913,44,144,-32
6915,80,132,596
6917,76,-208,304
6919,-8,-100,16
6921,-40,28,-292
6923,44,148,-92
6925,68,-40,-148
6937,80,64,-64
6941,28,-12,12
6943,-164,12,28
6945,-216,-24,-16
6947,-100,24,144
6949,48,104,-128
6951,20,-12,92
6953,120,28,72
6955,-136,-152,356
6967,-356,-40,216
6969,-20,280,-752
6971,244,-12,72
6973,20,-12,-616
6975,-164,216,-448
6977,384,-188,-276
6979,-268,-140,364
6991,-96,-80,-424
6993,160,84,-108
6995,64,200,140
6997,60,44,216
6999,76,-52,192
7001,156,-12,-152
7003,-144,-44,-544
