T,X,Y,Z
4324,28,-20,-44
4326,56,-92,112
4328,44,84,36
4330,-76,76,72
4332,28,44,-20
4334,-96,48,-112
4336,-28,-20,-4
4340,76,-16,56
4342,44,32,-104
4354,476,-48,-204
4356,-176,-104,488
4358,40,280,-588
4360,-128,-420,812
4362,-148,172,220
4364,-264,84,-12
4366,436,44,432
4368,160,-184,572
4380,364,660,208
4382,488,-300,-192
4384,-176,-596,-1488
4386,-936,292,312
4388,-328,380,3056
4390,548,-76,-1376
4392,568,0,-884
4404,316,-364,524
4406,108,-164,-88
4408,-336,-56,-540
4410,-396,-180,-68
4412,196,92,-76
4414,168,320,-84
4416,-60,60,752
4418,52,-448,464
4430,-40,-76,172
4432,-200,-104,384
4436,-8,148,-528
4438,216,136,104
4440,124,-68,132
4442,-48,-192,132
4444,-192,68,480
4446,-176,144,-240
4448,56,-56,128
4460,-12,-64,708
4462,124,-144,-680
4464,128,60,-332
4466,-152,20,-288
4468,148,-68,700
4470,-72,-152,-1108
4472,280,180,-300
4474,-304,4,868
4486,-32,60,-232
4488,-8,12,-48
4490,148,-40,40
4492,64,-92,-148
4494,88,44,-192
4496,-236,-52,468
4498,-72,4,20
4500,-44,124,-96
4512,-76,-60,216
4514,72,84,40
4516,36,100,-48
