T,X,Y,Z
30671,-44,32,-28
30673,-60,80,0
30685,44,8,-48
30687,68,44,68
30689,12,-44,12
30691,28,-88,-4
30695,48,20,24
30697,220,144,-272
30699,80,-72,-224
30701,108,-32,368
30703,-92,240,424
30705,96,16,176
30707,-212,-36,16
30719,208,204,-672
30721,128,-136,380
30723,188,44,-172
30725,-180,-116,-28
30727,76,-36,-184
30729,-68,240,-1184
30731,344,-36,1096
30733,-548,44,796
30745,-248,-88,-528
30747,-256,-88,952
30749,-168,-44,368
30751,272,-36,-552
30753,240,120,24
30755,56,-36,228
30757,-40,-292,-344
30759,36,-124,268
30771,-104,-136,212
30773,24,184,-152
30775,28,84,152
30777,-32,-56,456
30781,12,36,-184
30783,-80,44,-224
30785,-60,44,-24
30787,-52,0,160
30789,-72,28,40
30791,-16,-36,272
30803,4,4,-156
30805,-52,-80,100
30807,36,-48,40
30809,184,-20,-272
30811,0,-48,-240
30813,-116,-104,476
30815,-228,188,-40
30817,360,-128,-836
30829,100,176,1136
30831,156,-44,-1224
30833,184,16,184
30835,-84,8,144
30837,-128,-84,-268
30839,224,76,-64
30841,88,240,120
30843,-140,112,88
30855,40,76,-192
30857,-68,-48,412
30859,52,-80,188
30861,-124,-44,-344
30863,-20,-20,-320
