T,X,Y,Z
22297,16,-28,220
22299,-16,-8,76
22301,20,-64,28
22305,-44,-204,-24
22307,-24,-48,-216
22309,12,52,-100
22311,32,-8,-32
22323,-476,-244,276
22325,352,304,144
22327,372,-28,284
22329,80,-212,-864
22331,20,184,364
22333,-28,48,728
22335,396,-44,-2716
22337,-424,-156,1916
22349,112,-368,172
22351,-56,40,-1140
22353,-592,-36,1760
22355,-60,-76,-304
22357,276,-96,-376
22359,236,252,172
22361,-176,-76,112
22373,112,-44,-504
22375,-140,-96,-180
22377,-4,-152,156
22379,132,124,-244
22381,60,244,352
22383,-12,20,256
22385,140,-104,60
22389,-80,128,-44
22391,20,-56,-104
22393,72,20,140
22405,-80,44,292
22407,-56,68,28
22409,-16,48,-40
22411,-148,-68,-72
22413,-56,116,4
22415,-20,84,-212
22417,-60,72,-196
22419,0,-52,160
22421,140,-76,-32
22433,-80,32,540
22435,52,-248,-204
22437,-144,144,40
22439,-84,284,712
22441,336,-96,-16
22443,244,-88,28
22445,36,52,60
22447,-212,0,360
22459,48,68,-596
22461,-132,0,80
22463,24,48,284
22465,56,60,28
22467,68,84,-192
22469,-124,-28,348
22471,16,-76,-84
22473,-4,48,-336
22477,-148,-8,96
22479,-76,12,64
22481,52,116,0
