T,X,Y,Z
42261,4,0,116
42273,56,-44,36
42275,0,-36,-116
42277,68,-156,116
42279,-12,28,24
42281,32,20,60
42283,12,-36,64
42285,72,-32,-24
42287,-16,44,-40
42289,-44,4,8
42301,-308,8,1164
42303,248,92,-440
42305,-76,-84,328
42307,0,116,292
42311,520,-40,-308
42313,-76,-220,-408
42315,96,156,-76
42317,156,-48,516
42319,624,-64,140
42321,-1552,-36,1808
42333,-120,-120,-1360
42335,-500,296,1400
42337,-372,48,1416
42339,340,-144,-1380
42341,228,280,252
42343,96,96,-48
42345,-372,-520,-600
42357,-188,-120,-460
42359,-252,-100,12
42361,328,36,-308
42363,64,212,-144
42365,-48,12,524
42367,-8,-248,364
42369,24,-44,-148
42371,-92,108,-356
42383,84,20,-536
42385,156,80,-172
42387,164,136,80
42389,16,-32,212
42391,16,-64,-116
42395,-344,20,624
42397,-212,12,904
42399,356,-200,-192
42401,92,20,-56
42403,-204,72,264
42415,252,8,-260
42417,-168,4,48
42419,-164,-84,28
42421,64,56,-104
42423,116,104,-60
42425,8,20,204
42427,196,4,164
42429,-4,-60,-292
42431,-44,116,-224
42443,44,-60,-32
42445,116,68,-56
42447,-36,16,76
42449,-28,36,68
42451,-68,-28,164
42453,16,36,-180
