T,X,Y,Z
20523,36,-28,-96
20525,24,36,8
20527,60,0,-96
20529,68,56,-28
20531,0,4,16
20543,32,40,-84
20545,-8,-32,-84
20547,36,-12,-8
20549,-108,20,-72
20551,84,28,-32
20553,104,176,-1076
20565,-156,-36,560
20567,-212,-120,-980
20569,264,136,60
20571,-76,-48,352
20573,-112,-148,-220
20575,140,316,-632
20587,64,24,-616
20589,60,172,-1228
20591,-316,76,644
20595,-412,-184,364
20597,-368,-76,-1104
20599,592,256,1096
20601,-328,-500,1300
20613,312,376,-332
20615,104,-104,-92
20617,40,-140,396
20619,-60,4,-16
20621,-152,-40,-136
20623,-40,-160,328
20635,352,248,-756
20637,-104,88,-628
20639,-104,-296,368
20641,-44,-140,696
20643,-20,100,-120
20655,12,64,176
20657,160,124,128
20659,-60,-76,-292
20661,-108,-212,980
20663,4,-92,-208
20665,36,16,-304
20677,56,128,96
20679,8,-76,1584
20681,216,320,-1744
20683,-288,-108,1164
20685,188,-216,204
20689,-304,-8,-1304
20691,248,-24,148
20703,-52,36,-636
20705,292,160,-144
20707,-172,-188,700
20709,-12,-32,-128
20711,252,164,-176
20713,-120,-4,-108
20725,-24,72,80
20727,84,140,-132
20729,-100,52,272
20731,20,-152,284
20733,136,68,-72
20735,172,104,-76
