T,X,Y,Z
46754,-60,80,-160
46756,-8,16,48
46758,-56,8,48
46760,-48,-76,104
46762,72,-16,-72
46774,-96,-32,-12
46776,-28,0,-8
46778,-80,-28,-152
46780,36,24,-40
46782,-20,60,-20
46784,336,216,-1848
46796,132,72,-628
46798,-416,0,-260
46800,148,16,180
46802,152,-8,584
46806,60,192,-460
46808,260,32,268
46810,-404,-248,8
46822,-32,-72,56
46824,-220,-40,-1380
46826,128,-136,1896
46828,-176,12,336
46830,96,204,-972
46832,-120,-20,-312
46844,-188,-140,36
46846,128,200,-656
46848,96,68,580
46850,-100,-180,92
46852,-52,-108,-388
46854,116,256,-20
46866,80,-20,-164
46868,-156,100,-192
46870,180,156,-132
46872,-156,-168,364
46874,56,-68,188
46876,100,172,-804
46888,24,-120,248
46890,-116,60,-320
46892,-192,-44,412
46894,60,88,-804
46896,-40,-64,4
46898,68,84,-836
46902,-220,-104,-76
46914,-4,72,44
46916,44,-112,176
46918,-188,-204,120
46920,204,168,-600
46922,140,188,-452
46924,-8,-148,216
46936,32,40,180
46938,-104,56,-80
46940,-24,-48,-72
46942,96,16,-152
46944,-12,140,-12
46946,-32,-140,12
46958,-4,36,-24
46960,-20,-24,-232
46962,188,-44,-192
46964,48,-36,-28
46966,24,-56,-124
