T,X,Y,Z
51720,-56,-12,92
51722,-8,36,32
51734,-56,40,-84
51736,-12,-64,112
51738,16,40,20
51740,32,40,-72
51742,16,96,32
51744,4,52,-144
51756,32,-68,-28
51758,-92,8,-44
51760,268,76,-1400
51762,-532,-68,688
51764,40,-80,148
51766,260,120,-480
51778,-36,36,856
51780,-68,-228,-80
51782,-44,152,-556
51784,240,172,256
51786,40,-136,-424
51788,-200,-96,492
51800,28,-124,-764
51802,-64,-48,384
51806,112,60,-748
51808,-168,36,-1064
51810,-244,96,604
51812,356,120,212
51814,-72,-68,-364
51826,116,-84,636
51828,-268,-380,56
51830,144,16,-536
51832,240,316,-144
51834,-8,-68,-24
51836,12,-204,448
51848,-92,-20,204
51850,-100,-256,144
51852,-12,4,-132
51854,188,244,-396
51856,-16,100,-200
51858,-44,-140,288
51870,-120,-24,-72
51872,148,28,220
51874,116,140,-316
51876,24,-28,-380
51878,176,-8,-72
51880,-96,-136,560
51892,-60,48,24
51894,184,0,-280
51896,-68,-24,988
51900,144,120,276
51902,-52,-24,-340
51904,-8,-104,132
51906,-16,-92,376
51918,-104,68,0
51920,64,-20,-304
51922,-168,24,92
51924,12,72,12
51926,-40,-64,52
51928,-16,-88,88
51930,52,56,-72
51942,76,56,-228
