T,X,Y,Z
51226,-20,-56,-112
51238,88,68,40
51240,-8,-60,76
51242,32,4,-60
51244,-12,36,152
51246,-52,32,-76
51248,48,-44,0
51250,72,96,-88
51262,-40,8,-28
51264,-12,-60,104
51266,448,392,-1804
51268,-684,-476,2720
51270,368,16,-604
51272,108,204,-280
51284,100,-36,640
51286,-256,-132,-20
51288,140,296,-496
51290,276,144,-680
51294,344,-60,-80
51296,36,208,-32
51298,-208,-76,-764
51310,-516,188,-668
51312,-192,-44,336
51314,536,84,-20
51316,-452,-28,396
51318,-52,-4,-1132
51320,348,188,768
51332,392,176,-308
51334,-32,96,-332
51336,88,-36,-412
51338,28,-56,524
51340,-116,-36,-224
51342,56,112,-172
51354,28,48,-20
51356,140,128,-420
51358,-208,-56,-232
51360,-72,-72,44
51362,60,56,188
51364,-16,8,-116
51376,120,-4,244
51378,8,104,-32
51380,-96,48,-52
51382,12,-48,180
51384,68,64,168
51386,24,-80,-52
51390,164,-60,380
51392,164,-164,1996
51404,-440,-8,208
51406,368,-20,-316
51408,-168,140,-628
51410,0,48,-500
51412,-60,-104,252
51414,-208,-28,184
51426,140,0,-392
51428,-164,-124,164
51430,56,140,-132
51432,72,-12,-148
51434,-56,16,24
51436,8,-68,64
51448,68,92,-136
