T,X,Y,Z
49733,16,100,-124
49735,-16,36,60
49737,24,16,-56
49749,-48,-20,20
49751,-32,76,80
49753,28,-44,-24
49755,-44,-68,32
49757,-8,16,-24
49761,96,-16,-36
49763,20,36,-84
49775,-260,-344,1580
49777,384,20,-684
49779,-148,92,-404
49781,-244,-160,424
49783,300,-36,-48
49785,-160,84,-332
49797,72,-100,564
49799,-428,-272,112
49801,372,228,-760
49803,-140,44,300
49805,92,-228,8
49807,184,-24,44
49819,84,200,96
49821,-380,-132,-156
49823,84,140,420
49825,448,224,-552
49827,-580,-184,-8
49829,48,-44,-164
49841,-44,-116,-364
49843,120,172,52
49845,-76,-16,-48
49847,-16,-72,236
49849,-20,-140,48
49851,-108,-72,132
49863,-84,32,36
49867,-8,108,-132
49869,4,-92,224
49871,-32,24,-352
49873,16,48,380
49875,-44,44,320
49887,-244,16,-96
49889,188,-88,1120
49891,-24,68,-784
49893,-72,-180,1944
49895,284,284,-1076
49897,-112,-52,872
49909,164,4,-748
49911,-20,4,-40
49913,60,20,264
49915,12,-172,-128
49917,-20,84,-316
49919,296,100,-224
49931,-96,-12,-36
49933,-96,64,-168
49935,76,20,16
49937,-96,-52,-32
49939,84,144,-200
49941,140,180,-24
49953,44,56,-88
49955,32,-24,48
