T,X,Y,Z
17549,-40,36,68
17551,8,-24,-4
17563,-52,-4,-84
17565,-12,-104,-44
17567,32,-44,-52
17569,-8,-84,-116
17571,-24,60,-144
17573,104,-136,-72
17585,-620,20,76
17587,-28,-176,364
17589,280,136,-528
17591,-420,-76,300
17593,-84,-104,32
17595,416,176,460
17607,368,224,-236
17609,-216,8,48
17611,28,-124,316
17613,432,316,-3056
17615,-484,-72,1496
17617,64,-324,1664
17629,144,-12,-1368
17631,548,212,1044
17633,-380,-436,204
17635,100,0,-604
17637,432,404,180
17641,-148,-260,-196
17643,400,204,-156
17655,36,-176,168
17657,-220,12,-296
17659,160,96,-76
17661,-168,-64,352
17663,-56,-160,24
17665,160,120,156
17677,80,-16,44
17679,-28,-72,-12
17681,-100,-8,-60
17683,-108,-144,60
17685,-56,-88,-20
17687,68,8,-136
17699,-72,84,-608
17701,16,-108,216
17703,36,-20,516
17705,124,-12,128
17707,-284,-60,884
17709,352,120,-596
17721,40,132,-184
17723,-172,-32,-360
17725,100,-156,-72
17727,-88,68,484
17729,84,-108,248
17731,-88,-20,-412
17735,-20,-60,128
17747,-160,28,148
17749,132,8,52
17751,-20,48,-12
17753,-60,48,-104
17755,84,16,-244
17757,4,16,236
17759,-156,-88,236
17771,-60,40,-156
