T,X,Y,Z
45307,84,32,-60
45309,8,36,32
45321,52,44,-52
45323,-36,-60,-84
45325,52,-68,96
45327,68,-40,68
45329,-88,8,-68
45331,56,-72,-24
45333,-32,16,-40
45345,-480,8,-292
45347,48,-192,548
45349,356,192,-320
45351,-400,0,136
45353,-144,-40,-664
45355,124,36,920
45367,484,240,-412
45369,-124,88,48
45371,-28,-152,-68
45373,164,-32,180
45375,-144,124,-72
45379,-36,-8,216
45381,0,-4,-36
45393,-8,-16,-32
45395,-48,-24,200
45397,104,-60,172
45399,-116,-20,-272
45401,32,28,36
45403,84,-4,-128
45415,-92,16,20
45417,-44,-68,108
45419,-76,-92,132
45421,40,-12,-172
45423,-64,-24,-60
45425,-64,0,8
45427,68,-52,-32
45439,-80,4,-140
45441,164,-24,116
45443,36,52,104
45445,64,72,-344
45447,-32,-36,92
45449,12,16,44
45461,28,-4,-240
45463,-104,52,204
45465,-84,-68,456
45467,-8,-4,-248
45469,-16,24,920
45471,-64,-48,-872
45483,156,-32,248
45485,-124,-36,-476
45489,80,96,380
45491,52,-164,232
45493,-108,-20,-400
45495,140,132,-16
45497,-96,-40,336
45509,-56,-32,184
45511,100,0,-16
45513,-68,-52,-112
45515,-16,-32,-332
45517,132,200,-16
45519,-8,52,-4
