T,X,Y,Z
42336,16,-36,-48
42338,4,-68,36
42340,8,8,-44
42342,48,0,-72
42354,8,-72,136
42356,72,-24,16
42358,-56,24,152
42360,0,8,-4
42362,96,-48,-12
42364,52,-4,40
42366,-20,120,-564
42372,476,12,-12
42374,-224,112,-152
42386,220,24,492
42388,-156,-32,368
42390,112,-8,-904
42392,-40,16,0
42394,116,8,372
42396,-44,32,164
42408,-36,32,-212
42410,-92,60,-508
42412,188,-8,2008
42414,-20,-24,448
42416,-164,32,-324
42418,-140,0,-612
42430,-112,-152,712
42432,112,128,-684
42434,-276,32,-232
42436,-120,-132,412
42438,120,52,160
42440,112,176,-304
42452,-104,44,-260
42454,-80,8,308
42456,72,-84,272
42458,-132,-92,-72
42460,-8,-52,-164
42462,96,140,-428
42468,-60,-40,224
42470,-60,-56,384
42482,96,44,-380
42484,4,20,-40
42486,136,-64,8
42488,-44,-56,232
42490,-156,-136,52
42492,44,-4,-188
42494,20,-4,-144
42506,132,104,636
42508,168,-4,2504
42510,140,-204,-532
42512,-132,84,84
42514,276,-44,788
42516,212,-44,696
42528,136,-28,-300
42530,-108,-116,468
42532,4,-60,-284
42534,160,144,80
42536,-32,64,164
42538,-8,-40,-380
42550,32,-28,-16
42552,-8,-32,144
