T,X,Y,Z
8144,-4,-12,76
8156,32,-16,-32
8158,36,-48,-52
8160,20,-36,140
8162,52,-16,-24
8164,-88,24,-8
8168,64,44,92
8170,24,-32,-20
8172,92,48,-20
8184,28,84,-252
8186,-112,0,976
8188,404,-68,-160
8190,-324,-8,-180
8192,-164,-156,-380
8194,248,104,-12
8206,32,152,-476
8208,44,-112,164
8210,-100,-160,264
8212,-32,-80,20
8214,-44,-28,232
8216,-304,176,-1804
8228,232,252,-344
8230,-312,-112,144
8232,-64,-84,160
8234,-60,-80,-36
8236,-8,-132,784
8238,408,160,-652
8250,216,44,-332
8252,-288,-96,508
8254,4,-228,596
8256,20,4,-304
8258,92,120,-452
8260,48,128,-144
8262,76,-8,212
8266,-32,-48,84
8278,68,124,152
8280,156,8,-416
8282,-116,64,-72
8284,52,-68,488
8286,-84,-56,-344
8288,4,-72,92
8290,140,108,-96
8302,212,256,-2800
8304,-120,108,-1024
8306,-152,-148,-132
8308,208,-132,924
8310,136,16,404
8312,-80,-12,-228
8324,32,60,-384
8326,112,64,200
8328,-92,-120,68
8330,-48,-44,-12
8332,56,12,272
8334,12,-36,188
8346,92,-8,-164
8348,40,-24,-448
8350,4,28,60
8352,-32,28,564
8354,0,16,28
8356,8,56,-52
