T,X,Y,Z
24757,-8,0,-32
24759,-12,-8,12
24761,0,-8,0
24763,16,8,52
24765,24,36,-20
24767,-84,-28,80
24769,-20,104,-32
24781,524,168,400
24783,-60,72,116
24785,-424,-144,-236
24787,196,88,-1288
24789,52,-88,680
24791,124,-144,952
24803,-264,200,-2708
24805,392,16,1960
24807,-96,-176,1920
24809,68,132,-744
24815,280,248,404
24817,-360,-192,432
24819,24,0,-792
24821,228,128,-92
24833,188,48,-48
24835,100,100,-268
24837,-32,-60,-468
24839,-148,-244,592
24841,-40,-140,356
24843,112,176,-640
24855,52,20,-400
24857,100,72,-208
24859,-112,32,-152
24861,-128,-8,140
24863,-56,68,240
24865,-64,8,56
24877,-52,-4,-296
24879,112,-16,-448
24881,-16,-44,108
24883,-108,-32,376
24885,120,64,112
24887,84,8,-360
24899,120,112,-620
24901,0,228,36
24903,244,-32,596
24905,-252,16,660
24907,92,8,-476
24913,8,-8,-360
24915,-32,120,64
24917,-164,-32,536
24919,-20,20,-80
24931,72,24,-380
24933,148,40,-280
24935,-140,-116,128
24937,-44,-160,336
24939,-172,-12,104
24941,-28,-8,-336
24953,52,12,-208
24955,-16,12,-308
24957,-20,48,-216
24959,-76,32,72
24961,-64,-28,52
24963,68,36,80
