T,X,Y,Z
15856,12,28,76
15858,12,-24,12
15860,76,44,92
15862,-40,8,-32
15874,-52,-8,52
15876,-4,0,-24
15878,-36,36,128
15880,-36,-116,8
15882,24,-40,4
15884,-92,-56,-52
15886,32,-92,-568
15898,36,-32,-32
15900,-232,-136,288
15902,44,48,-240
15904,160,204,112
15908,-40,-132,108
15910,188,256,-188
15912,-72,92,28
15924,-52,-48,-28
15926,-116,-12,68
15928,176,60,28
15930,-104,-296,304
15932,-252,232,-1700
15934,260,72,2328
15946,-268,-220,352
15948,208,172,-396
15950,92,-12,156
15952,-48,-204,892
15954,176,176,-852
15956,-136,84,-368
15968,-96,-124,768
15970,4,48,216
15972,92,120,-876
15974,56,4,-284
15976,0,4,448
15978,-8,-64,412
15990,-136,-28,524
15992,-24,32,56
15994,68,100,-56
15996,-20,0,-324
15998,-28,-68,-196
16000,-112,-124,156
16004,84,-36,-68
16016,-96,140,-288
16018,136,-132,312
16020,-40,-92,308
16022,-60,112,456
16024,168,-92,-100
16026,-180,-104,160
16038,196,64,-140
16040,-228,-92,-216
16042,-76,8,92
16044,96,72,444
16046,-72,56,-16
16048,120,12,-176
16060,64,80,-124
16062,-72,-68,120
16064,-40,24,244
16066,28,60,296
16068,24,4,-296
