T,X,Y,Z
43823,0,68,52
43825,8,-28,-60
43837,-16,24,96
43839,40,-16,-48
43841,-12,96,-44
43843,-8,4,-104
43845,4,-24,8
43847,-8,-68,-32
43849,-12,12,-100
43861,-48,-12,72
43863,236,92,-1528
43865,-224,76,1140
43867,140,144,316
43869,288,48,-636
43871,-368,-40,-192
43883,-96,-108,472
43885,148,-24,-264
43887,-92,272,-620
43889,24,12,548
43891,-4,44,124
43893,8,-28,88
43905,-180,-116,-1068
43907,56,72,-420
43909,392,276,-356
43911,-272,-108,924
43915,252,36,-660
43917,-56,-104,772
43919,268,112,-280
43931,136,52,-620
43933,-112,-132,364
43935,-184,-248,632
43937,40,72,-388
43939,188,112,-524
43941,20,28,108
43953,-56,48,-288
43955,-144,-164,72
43957,-124,-172,648
43959,-44,40,300
43961,164,76,-448
43963,72,56,-440
43975,-108,20,-20
43977,-224,-148,336
43979,80,-48,304
43981,108,24,-64
43983,44,-52,-576
43985,108,8,-608
43997,-48,204,-872
43999,92,-64,752
44001,224,-48,700
44003,-140,-20,224
44005,84,-104,0
44009,140,128,-256
44011,-116,28,828
44023,-256,-40,204
44025,12,-52,-168
44027,-48,28,-120
44029,32,64,-12
44031,-76,32,-72
44033,-88,-64,212
44045,76,-116,248
