T,X,Y,Z
23783,-64,112,100
23785,4,60,112
23787,-40,16,0
23789,0,4,-64
23791,-44,-56,92
23803,-80,-20,-296
23805,340,100,-152
23807,-256,-8,-24
23811,76,140,-232
23813,36,76,-68
23815,-32,-132,576
23817,256,160,-1208
23829,64,112,-2396
23831,-44,-176,2696
23833,48,36,1592
23835,84,108,-600
23837,-224,-64,-476
23839,136,140,-432
23851,184,104,-880
23853,-28,36,-152
23855,-196,-144,1012
23857,-16,28,252
23859,208,196,-396
23861,0,40,-316
23873,-4,0,192
23875,-76,24,280
23877,-72,32,412
23879,-32,28,32
23881,60,64,-680
23883,32,72,-248
23895,-52,28,-180
23897,-68,-112,-64
23899,100,-92,204
23901,-36,20,4
23903,60,32,420
23905,52,-36,-684
23909,-108,-144,356
23911,136,-28,236
23923,76,-8,-1124
23925,-44,-44,156
23927,-36,112,144
23929,196,-12,656
23931,-280,-68,764
23933,92,52,-72
23945,44,44,-104
23947,220,80,116
23949,128,-64,-152
23951,-256,-12,-328
23953,44,-12,204
23955,4,-60,528
23967,-8,-68,-180
23969,108,48,-588
23971,4,156,-184
23973,-128,-76,272
23975,-68,-88,284
23977,44,-68,272
23989,48,0,28
23991,-16,68,-180
23993,72,64,-304
23995,4,4,96
