T,X,Y,Z
45245,20,-36,-36
45247,-36,-28,-148
45249,-12,-20,-56
45261,104,0,40
45263,80,64,92
45265,56,-8,4
45267,44,-40,216
45269,60,40,132
45271,24,-28,28
45273,76,-64,52
45285,-156,-108,1196
45287,360,48,-16
45289,-216,68,-28
45291,-192,-76,-208
45293,332,76,-112
45295,-300,100,488
45307,-164,-60,68
45309,92,-16,364
45311,4,28,156
45313,-104,-128,-296
45315,-132,76,-2184
45317,208,-8,1836
45329,-420,-100,884
45331,-260,-192,-1036
45333,360,200,-280
45335,48,-36,868
45342,-208,-208,964
45344,40,44,316
45346,260,196,-672
45348,-52,-24,-252
45360,-96,-52,256
45362,-40,20,196
45364,-144,-24,156
45366,-68,44,-204
45368,84,84,-564
45370,52,48,-244
45382,-116,-52,4
45384,-60,-68,140
45386,-16,-56,124
45388,-12,64,44
45390,-12,40,48
45392,76,12,52
45394,-60,24,-152
45406,60,-84,456
45408,-188,-148,380
45410,152,-44,668
45412,-40,-56,1324
45414,76,300,-596
45416,-44,-132,-92
45428,-44,192,464
45430,52,-84,72
45432,-216,-8,-232
45434,-60,-16,544
45441,-112,-100,-164
45443,12,-12,336
45445,-8,-68,360
45447,-108,8,-512
45449,48,-36,-124
45461,-16,-96,68
45463,-12,-24,256
