T,X,Y,Z
9220,96,-28,-96
9222,24,60,-12
9226,-12,-84,164
9238,-32,-104,-160
9240,324,88,112
9242,-216,-76,392
9244,-112,-116,-264
9246,244,164,-4
9248,-92,-92,276
9260,-80,-76,140
9262,48,128,-1216
9264,-256,-220,2652
9266,344,8,1016
9268,-460,164,436
9270,8,-172,-848
9282,-56,-64,580
9284,348,200,-772
9286,-192,-24,128
9288,-152,-48,636
9290,220,236,256
9292,16,-4,-112
9304,40,36,-252
9306,160,120,-140
9308,84,-12,172
9310,-40,-164,512
9312,100,40,-72
9314,96,-8,-336
9316,24,-16,-232
9328,-36,-4,-212
9330,-164,-60,-96
9334,32,56,28
9336,132,-20,-116
9338,20,0,484
9340,-16,0,-112
9342,-148,16,-32
9344,120,-88,72
9356,272,-80,2372
9358,300,8,-1064
9360,-304,196,-456
9362,272,-144,508
9364,300,-20,1216
9366,-380,-40,664
9378,-324,-88,516
9380,208,148,-260
9382,172,68,64
9384,-236,-112,-272
9386,-112,-92,-448
9388,4,0,64
9400,-44,-24,48
9402,36,28,-292
9404,164,60,-688
9406,80,-52,-224
9408,-44,16,388
9410,-44,-24,336
9412,124,-36,132
9424,60,32,-180
9426,-76,-32,-60
9428,52,-8,-112
9432,36,-12,276
9434,40,-32,-28
