T,X,Y,Z
4328,-4,-104,20
4330,-84,16,-20
4332,32,-32,112
4334,76,52,-12
4336,-40,56,-120
4338,32,-64,96
4340,-8,-64,60
4352,408,-68,160
4354,208,228,-380
4356,-468,-52,260
4358,120,-20,-864
4360,216,-8,-16
4362,-332,-32,-104
4366,848,76,936
4368,-960,-156,352
4380,-164,-116,744
4382,24,-260,1156
4384,408,124,-660
4386,-224,32,-384
4388,-208,-40,532
4390,80,-32,596
4402,44,92,-440
4404,-60,160,-100
4406,156,60,100
4408,156,48,248
4410,-176,-92,456
4412,100,36,-64
4424,168,-76,484
4426,140,72,-184
4428,-116,48,-292
4430,-28,-24,-288
4432,-52,32,-196
4434,-28,108,-128
4446,56,-12,-184
4448,72,100,-868
4450,20,-68,660
4452,-156,-76,856
4454,308,252,-2708
4456,-112,-108,52
4468,-16,56,724
4470,60,-44,-500
4474,0,56,352
4476,52,88,232
4478,168,64,724
4480,88,-52,-72
4482,-56,100,-516
4484,192,28,-120
4496,60,-40,292
4498,-68,28,76
4500,-48,28,-576
4502,-8,-16,-496
4504,40,160,-64
4506,-28,48,168
4518,40,-44,224
4520,188,4,132
4522,28,80,0
4524,100,-64,-216
4526,-84,0,76
4528,-88,72,260
4530,-36,64,368
