T,X,Y,Z
34685,-12,16,-60
34687,48,16,-40
34689,116,28,-92
34691,-28,52,-88
34693,52,-36,32
34695,-36,44,84
34707,28,56,32
34709,8,-72,-92
34711,-24,0,-8
34713,0,-40,92
34715,120,-172,-868
34721,360,-336,1044
34723,-628,156,-428
34725,408,148,-680
34727,140,-8,-128
34739,292,208,-264
34741,-104,-16,-272
34743,-356,-236,204
34745,264,0,260
34747,8,80,144
34749,84,72,-224
34761,0,56,-20
34763,32,-24,208
34765,-68,-120,256
34767,-236,-8,-48
34769,184,172,-1604
34771,-8,16,1332
34783,-240,-36,172
34785,40,-80,-740
34787,16,44,160
34789,-60,-92,688
34791,164,32,-292
34793,-20,156,-508
34805,76,4,364
34807,-184,-140,256
34809,80,-12,-428
34811,4,-56,-48
34813,-20,60,156
34819,-164,-80,-156
34821,8,56,-108
34823,68,64,-72
34825,-84,-32,-356
34837,-44,24,-100
34839,-20,-8,-8
34841,-100,-88,32
34843,36,44,-40
34845,8,-48,68
34847,24,-120,76
34859,-184,-220,308
34861,-72,-204,560
34863,152,124,360
34865,144,136,-360
34867,-108,-192,512
34869,-24,16,4
34881,-132,-80,104
34883,-232,-80,284
34885,92,92,296
34887,136,76,-364
34889,-32,16,-240
34891,-24,-140,124
