T,X,Y,Z
31188,12,-72,64
31190,88,-68,32
31192,16,-8,84
31194,-32,88,-132
31196,-28,108,-104
31198,88,20,28
31200,-36,24,-52
31212,272,-12,-52
31214,212,172,224
31216,-328,-28,156
31218,84,28,-820
31220,104,104,264
31222,-132,-100,496
31234,-168,64,-96
31236,172,28,-932
31238,-76,-68,864
31244,12,8,-148
31246,8,-44,232
31248,200,48,-780
31250,-280,-176,3192
31252,184,-76,164
31264,296,52,-364
31266,260,12,476
31268,-64,-188,948
31270,228,240,-1364
31272,-196,8,-32
31274,-300,-292,680
31286,-116,-40,8
31288,152,172,-840
31290,128,76,-108
31292,12,-44,308
31294,88,-124,236
31296,8,-4,208
31308,20,-12,472
31310,84,44,-112
31312,56,-24,-520
31314,-56,60,-52
31316,-192,-148,212
31318,8,100,124
31330,32,104,-304
31332,-16,92,-100
31334,140,-20,-180
31336,-4,24,192
31343,-120,108,-232
31345,-172,84,-404
31347,104,-16,984
31349,32,-360,1864
31351,-60,264,-1948
31363,216,116,-648
31365,4,104,452
31367,24,48,-316
31369,-160,-96,-256
31371,-184,4,452
31373,180,200,-28
31385,36,16,-492
31387,128,12,-536
31389,-8,48,88
31391,-104,-32,340
31393,-40,-88,260
31395,-12,68,-248
