T,X,Y,Z
29312,12,4,-92
29314,-56,-12,36
29316,40,20,80
29318,-28,-44,-4
29330,-16,-64,172
29332,20,0,32
29334,52,4,4
29336,112,-68,-8
29338,84,4,-28
29340,24,-40,72
29342,76,16,-1184
29354,124,92,164
29356,-248,-180,292
29358,56,28,-672
29362,76,-60,256
29364,28,-56,60
29366,136,120,28
29368,0,4,108
29380,-104,-88,-68
29382,124,8,-304
29384,-92,4,588
29386,-96,-88,1736
29388,40,80,-232
29390,-60,12,-152
29402,-44,-80,860
29404,40,-184,468
29406,216,124,-648
29408,-188,104,-68
29410,-128,-172,248
29412,100,-20,116
29424,128,-64,-308
29426,112,60,-144
29428,-16,64,140
29430,68,20,108
29432,-144,-32,192
29434,20,0,-180
29446,-20,20,28
29448,108,48,-140
29450,-240,32,-220
29452,-76,-12,-100
29454,-44,44,112
29456,-16,-48,556
29460,-12,20,-56
29462,16,-36,68
29474,-228,-52,504
29476,164,116,-2080
29478,28,-96,80
29480,40,-52,100
29482,240,-20,536
29484,148,60,100
29496,-8,64,348
29498,-8,36,88
29500,32,4,124
29502,64,-36,-252
29504,-108,-112,-312
29506,-48,76,136
29518,-32,-20,104
29520,-40,-60,-140
29522,-52,36,-248
29524,-8,-48,-296
