T,X,Y,Z
28806,-60,-16,-32
28808,-16,16,-12
28810,72,-12,-48
28812,-48,-4,20
28824,-20,-12,84
28826,24,-24,-112
28828,-20,52,-24
28830,44,-32,116
28832,8,0,-40
28834,-4,40,-32
28846,216,228,-1744
28848,-596,-228,1824
28850,452,-88,-84
28852,-156,224,-640
28854,-236,-164,-32
28858,180,132,164
28860,-140,-120,564
28872,-284,-88,-980
28874,-320,60,1512
28876,208,-308,1248
28878,116,28,48
28880,-312,-16,132
28882,56,-4,312
28894,-140,-220,116
28896,256,104,-232
28898,-64,-52,232
28900,-32,-48,72
28902,304,100,260
28904,-180,-64,-60
28916,-236,-56,4
28918,104,24,-44
28920,-28,84,144
28922,72,-68,-172
28924,-72,-12,212
28926,-68,8,160
28938,-32,-8,-480
28940,-128,72,-280
28942,-52,-120,928
28944,-248,-56,864
28946,84,88,-3108
28948,36,204,-1384
28952,272,-268,-48
28964,136,236,-84
28966,160,-32,592
28968,-264,-124,4
28970,152,184,-548
28972,260,156,-132
28974,-292,-232,140
28986,0,160,-164
28988,16,-88,-40
28990,-184,-92,104
28992,-12,116,-268
28994,8,104,-340
28996,-60,-72,-56
29008,-4,-72,-136
29010,-68,0,-216
29012,136,-60,100
29014,-52,-36,300
29016,56,104,36
29018,148,12,-104
