T,X,Y,Z
11679,40,24,132
11691,64,-92,-52
11693,36,-32,-20
11695,12,48,-8
11697,60,-64,20
11699,0,56,28
11703,8,-52,28
11705,-20,28,-84
11707,24,-24,32
11719,-480,-204,304
11721,752,44,1352
11723,-88,40,20
11725,-608,-96,-1236
11727,440,320,-60
11729,404,244,-2008
11741,360,388,-400
11743,64,84,-48
11745,-288,-248,-812
11747,232,52,-360
11749,-8,-36,944
11751,-84,-236,336
11763,532,208,-52
11765,108,0,412
11767,-220,-248,0
11769,12,-32,16
11771,64,-64,-244
11773,-112,-100,-220
11785,8,140,-684
11787,-128,-32,-780
11789,-264,-76,-28
11791,-160,-20,264
11793,4,24,80
11795,-144,72,-116
11799,28,64,44
11811,-108,-64,-32
11813,0,-128,-8
11815,32,-28,632
11817,276,100,-4064
11819,20,132,-2980
11821,-440,112,-524
11833,-144,-112,8
11835,-48,108,-252
11837,112,84,428
11839,-236,-348,248
11841,-144,104,-596
11843,344,288,-312
11855,-76,-160,276
11857,-8,36,0
11859,180,44,12
11861,-108,-164,56
11863,-60,20,-264
11865,-20,-60,-204
11877,20,-4,260
11879,56,-36,232
11881,-92,84,-176
11883,120,-32,-428
11885,120,44,-88
11887,-92,36,60
11899,-96,-8,0
11901,-32,4,88
