T,X,Y,Z
47307,8,-20,104
47309,-12,72,204
47311,4,20,-84
47313,100,-48,72
47315,-4,-24,-132
47327,-52,-24,-124
47329,52,68,-104
47331,72,-4,-148
47333,60,-60,-120
47335,28,-32,64
47339,440,408,-2184
47341,-684,-220,1388
47353,-92,-88,628
47355,-44,20,-712
47357,92,76,-156
47359,248,-48,164
47361,-448,-32,292
47363,584,96,-480
47375,-12,224,132
47377,-300,-108,832
47379,300,-20,-440
47381,-184,88,-356
47383,0,0,-740
47385,20,48,320
47397,260,148,-104
47399,144,44,-92
47401,-216,-156,-204
47403,236,-28,312
47405,-88,48,100
47407,-128,-60,-288
47419,-20,120,604
47421,28,4,-588
47423,120,88,-588
47425,-108,-16,156
47427,84,36,220
47429,-52,52,-460
47441,92,292,-1804
47445,24,-236,12
47447,192,144,-488
47449,-220,-24,616
47451,76,-280,380
47453,228,-116,776
47465,140,-12,-32
47467,-300,-108,84
47469,4,-40,164
47471,96,68,56
47473,0,-52,-68
47475,36,-92,80
47487,-52,-12,-312
47489,-136,-36,44
47491,-68,-132,356
47493,60,-16,184
47495,-16,52,-72
47497,-44,4,4
47509,12,16,-72
47511,-12,-16,64
47513,20,-16,0
47515,28,0,136
47517,40,76,-140
47519,-12,16,-116
