T,X,Y,Z
22603,-28,32,84
22605,-56,28,-84
22607,-24,44,96
22609,-20,-20,-112
22621,-44,-40,-68
22623,-12,24,-20
22625,-120,96,-44
22627,-32,-32,24
22629,-72,-36,-40
22631,-12,-124,-144
22643,32,-164,1988
22645,-224,44,-420
22647,176,76,-456
22649,24,112,-140
22651,-60,-172,952
22653,100,-72,68
22665,-308,-16,1224
22667,-88,-448,1724
22669,-104,228,-1516
22671,-180,304,-840
22673,-8,-56,1056
22677,-300,32,-24
22679,256,336,-1208
22691,-152,-308,-156
22693,376,304,-528
22695,-124,128,-84
22697,-152,-348,56
22699,76,-36,384
22701,-48,248,-416
22713,-28,-116,416
22715,108,116,104
22717,160,140,-284
22719,-184,48,-208
22721,-80,-88,-44
22723,-12,168,-76
22735,20,-148,720
22737,52,4,-716
22739,-108,-88,-276
22741,-40,-100,288
22743,8,-88,124
22745,-32,-12,-384
22757,-60,144,436
22759,-56,-224,396
22761,228,156,-200
22763,-168,184,-288
22765,-76,-192,196
22777,-64,224,-500
22781,-196,-188,400
22783,-76,-160,216
22785,56,104,-156
22787,-32,-52,-156
22789,-64,-200,240
22801,12,-40,-196
22803,12,-100,-180
22805,60,-100,256
22807,0,16,280
22809,64,24,-140
22811,20,-28,-148
22823,-128,-4,-92
22825,-32,96,12
