T,X,Y,Z
41412,-32,-36,-72
41414,-32,-36,-40
41426,24,96,64
41430,16,44,172
41432,28,-128,-48
41434,152,-12,-4
41436,68,32,-108
41438,-44,28,-36
41440,-16,-20,-128
41452,388,-64,-84
41454,-124,172,-532
41456,-164,-172,56
41458,56,-176,324
41460,-44,80,-280
41472,616,188,276
41474,-336,-96,-832
41476,-412,-60,1208
41478,240,-348,1564
41480,112,116,272
41482,-220,60,116
41494,-64,-192,852
41496,-36,-156,332
41498,232,36,-284
41500,32,8,-28
41502,-100,-144,88
41504,124,-40,-64
41516,-132,-176,48
41518,-136,-124,28
41520,160,80,-64
41522,-96,48,200
41526,112,-4,740
41528,-100,60,-740
41530,-104,16,-236
41542,-360,-124,3068
41544,100,-364,728
41546,480,372,1032
41548,-436,-116,1404
41550,340,-324,-20
41552,40,312,-668
41564,152,-124,224
41566,-172,-52,-84
41568,208,224,-12
41570,368,104,-24
41572,-448,-248,56
41574,164,-20,-104
41586,-32,-176,-260
41588,-140,12,-100
41590,0,128,-124
41592,36,20,-64
41594,-68,-52,84
41596,-12,56,60
41608,-92,32,-204
41610,44,-104,148
41612,-4,-64,36
41614,16,-40,-164
41616,28,-20,-148
41620,80,-52,128
41622,-84,-8,-52
41634,52,36,112
41636,12,-4,252
