T,X,Y,Z
9829,116,-80,116
9831,56,12,-20
9843,28,64,8
9845,8,-40,44
9847,64,-24,-76
9849,-128,52,-72
9851,-16,28,-156
9853,-16,40,-12
9855,-96,-8,56
9867,64,72,88
9869,-96,-264,1920
9871,-144,44,-616
9873,-36,-88,-560
9875,-140,80,-468
9877,-8,104,344
9889,72,180,-432
9891,-108,132,-3484
9893,-484,-160,1240
9895,548,-264,2100
9897,-484,56,-720
9901,-16,-32,1360
9903,192,-100,36
9915,348,212,-508
9917,-40,-180,996
9919,-4,-380,-64
9921,136,276,-684
9923,-32,52,-192
9925,72,-64,164
9937,136,236,-460
9939,-188,-72,428
9941,-144,-144,288
9943,8,56,-228
9945,-8,248,-400
9947,-156,-4,28
9949,-188,-120,224
9961,52,116,-340
9963,-84,-48,740
9965,16,64,-172
9967,-100,168,-684
9969,108,8,104
9971,-8,-92,284
9983,144,-32,752
9985,208,-104,300
9987,-40,-20,-356
9989,-44,16,-504
9991,252,100,-32
9993,160,-116,680
10005,136,360,-148
10009,-72,-128,108
10011,-120,272,-180
10013,100,136,-348
10015,12,-112,332
10017,-136,-164,136
10029,76,-32,-124
10031,-32,-140,344
10033,124,-68,272
10035,-48,0,-92
10037,-8,-36,-252
10039,52,-80,212
10051,-28,72,-96
