T,X,Y,Z
22399,-20,48,32
22401,-108,-28,48
22403,28,64,24
22415,0,64,4
22417,-60,-32,84
22419,-4,-40,-20
22421,-4,4,-92
22423,36,-20,-100
22425,-52,76,-72
22429,12,68,40
22431,444,276,-2228
22443,128,-64,876
22445,-204,-160,-276
22447,-148,108,-1008
22449,96,232,328
22451,-160,-296,488
22453,-144,84,-516
22465,-56,-268,256
22467,228,120,-96
22469,-40,164,-100
22471,-84,-36,-1124
22473,188,64,-256
22475,52,-88,700
22487,-316,52,-136
22489,48,-116,20
22491,172,12,384
22493,-40,104,-292
22495,152,-76,-48
22497,24,-80,140
22509,112,60,-124
22511,-56,56,-140
22513,-104,-60,132
22515,108,116,-208
22517,-252,108,-200
22519,-60,76,136
22523,-120,48,-504
22535,76,-44,388
22537,100,-12,152
22539,-44,-108,-288
22541,384,-28,-1332
22543,-392,392,-100
22545,264,-264,552
22557,24,64,-660
22559,124,28,248
22561,72,-148,276
22563,-176,-56,-48
22565,428,324,-264
22567,-140,-72,-72
22579,-152,32,-8
22581,32,-48,-168
22583,-156,-96,148
22585,36,-56,-88
22587,-32,32,-220
22589,8,-148,-200
22601,40,48,20
22603,-24,72,-108
22605,124,64,16
22607,164,60,-24
22609,-88,60,-180
22611,12,-20,0
