T,X,Y,Z
22410,40,-48,44
22412,16,32,72
22414,56,96,-48
22416,16,-36,4
22418,24,-40,-52
22420,-28,36,12
22432,32,-96,108
22434,20,40,24
22436,80,-48,80
22438,128,-52,-32
22440,296,100,-784
22442,-168,-68,764
22446,400,148,112
22448,-328,-84,-596
22460,-96,24,968
22462,72,-92,364
22464,320,112,-536
22466,-272,-228,292
22468,-20,-44,184
22470,24,404,-5012
22482,876,428,-1776
22484,-488,76,2680
22486,316,-220,-708
22488,248,8,-1208
22490,-288,-224,1020
22502,-16,-188,272
22504,-44,204,-316
22506,260,124,-696
22508,-464,-216,716
22510,-84,-28,160
22512,160,116,-276
22524,24,-108,-396
22526,-60,20,252
22528,92,60,64
22530,-124,-160,224
22532,-60,-188,140
22534,-48,-68,148
22546,-12,-72,44
22550,-156,68,220
22552,60,-52,44
22554,68,-12,-84
22556,-128,64,180
22558,104,40,456
22570,-228,-108,-92
22572,204,-32,948
22574,-76,-64,-188
22576,68,456,-2020
22578,-44,-260,-1068
22580,-380,-68,-504
22592,-28,-160,112
22594,16,-212,-196
22596,100,-20,-192
22598,8,-4,504
22600,116,12,-380
22602,92,-36,8
22614,-28,24,-304
22616,-160,-136,252
22618,64,48,68
22620,104,196,120
22622,52,-8,-120
