T,X,Y,Z
33273,40,-64,108
33277,4,-64,24
33279,-28,104,96
33281,60,-48,104
33283,124,-44,16
33285,28,4,52
33287,-84,44,64
33299,112,-88,-12
33301,-56,-48,28
33303,0,0,40
33305,496,276,-1452
33307,-544,-212,1452
33309,104,-88,204
33321,76,-152,160
33323,128,68,-180
33325,68,-24,8
33327,76,32,220
33329,260,76,-668
33331,-308,-176,792
33343,188,128,1580
33345,-360,88,-316
33347,-88,-28,-1072
33349,84,248,-1188
33351,116,200,376
33353,-168,-172,832
33365,-272,-88,496
33367,80,28,232
33369,-92,28,248
33371,272,-76,-532
33375,-68,-188,164
33377,-284,-284,1052
33379,32,152,-284
33391,216,120,-628
33393,64,136,-640
33395,48,56,-28
33397,-132,-156,276
33399,-72,-136,416
33401,124,96,164
33413,-24,136,-184
33415,-128,-12,-344
33417,-32,-32,-68
33419,-44,-80,456
33421,-20,-80,328
33423,24,44,-104
33435,-36,-68,-172
33437,52,56,-196
33439,52,104,40
33441,-224,-144,544
33443,108,-52,-440
33445,152,56,1088
33457,60,8,-100
33459,140,72,-536
33461,-264,28,-500
33463,196,56,-16
33465,-168,64,-64
33469,-84,-52,-668
33471,-80,52,360
33483,100,-40,280
33485,-96,-84,212
33487,0,8,-220
