T,X,Y,Z
38504,80,16,-100
38506,-32,-4,-8
38508,16,-12,28
38520,-8,-64,48
38522,52,52,-48
38524,-24,48,16
38526,8,64,68
38528,-60,20,-120
38530,-36,104,28
38542,208,-72,220
38544,120,20,748
38546,-208,20,632
38548,88,44,-1260
38550,-172,-8,312
38552,272,-132,556
38564,-92,60,-1268
38566,-144,28,-1844
38568,-108,28,-212
38570,632,164,436
38572,-316,120,700
38574,136,-64,-1156
38586,100,8,488
38588,-76,36,40
38592,84,260,-596
38594,80,-92,640
38596,-184,-136,828
38598,-28,96,-396
38600,64,104,-420
38612,-20,44,-60
38614,80,-8,24
38616,-140,-108,-180
38618,-168,-168,452
38620,48,120,292
38622,52,240,-120
38634,-8,28,-188
38636,-196,-12,-12
38638,-76,-104,452
38640,-24,-20,-36
38642,40,60,-172
38644,20,8,-388
38656,48,-40,-112
38658,28,76,-8
38660,32,-68,-180
38662,-168,-116,1428
38664,324,-196,2424
38666,168,512,-3920
38678,252,124,-1208
38680,-300,40,628
38682,308,-92,20
38686,-132,-48,100
38688,140,112,-12
38690,188,76,-164
38692,-308,20,-112
38704,-288,-192,428
38706,124,-108,308
38708,-24,16,112
38710,-12,80,-344
38712,80,4,-660
38714,0,-48,-80
38726,-76,12,80
