T,X,Y,Z
58018,0,-36,-28
58020,16,60,-64
58022,4,28,-28
58034,32,36,8
58038,-36,64,32
58040,-64,0,-44
58042,100,-76,100
58044,40,44,-64
58046,-20,-16,-36
58048,32,8,20
58060,484,376,-1768
58062,-604,-340,1580
58064,280,-92,-88
58066,236,180,424
58068,-524,-72,-560
58070,224,-72,-192
58082,380,112,16
58084,28,-12,200
58086,-92,-232,376
58088,160,88,124
58090,-208,256,-1952
58092,320,-232,1816
58104,-192,56,1732
58106,-100,-344,-204
58108,184,-48,-836
58110,-208,36,1020
58112,324,-64,176
58124,108,40,-820
58126,16,20,-280
58128,-204,-240,1076
58130,-60,-132,252
58134,4,84,-180
58136,84,-24,72
58138,-36,-216,328
58150,-212,-96,280
58152,-104,-4,352
58154,60,152,-112
58156,-32,48,-496
58158,-76,80,8
58160,-168,-104,244
58172,40,-72,216
58174,-60,-48,128
58176,72,76,-632
58178,68,-108,32
58180,40,-168,620
58182,-156,-116,-228
58194,-308,-24,148
58196,-104,8,-412
58198,240,68,108
58200,-96,132,-304
58202,128,16,4
58204,-220,-164,408
58216,-128,-56,548
58218,20,-84,-88
58220,-92,100,-472
58222,176,56,-376
58224,-140,-176,572
58228,68,-16,132
58230,52,148,-344
58242,72,68,-252
