T,X,Y,Z
35296,-32,12,-88
35298,-12,-20,120
35300,-32,-32,-180
35312,-64,-44,-140
35314,-64,16,76
35321,-20,-116,-72
35323,-36,-36,-68
35325,-24,20,48
35327,32,44,-68
35329,72,-52,-152
35341,92,232,-1244
35343,248,4,1532
35345,24,-204,1348
35347,200,140,-76
35349,-164,132,-204
35351,-132,-168,296
35363,176,-44,196
35365,0,36,-844
35367,232,-64,888
35369,-132,-56,404
35371,24,-140,-48
35373,84,-28,-184
35385,-308,116,-264
35387,324,116,-624
35389,4,72,984
35391,-240,-108,168
35393,136,-40,-568
35395,-132,-44,280
35407,24,0,-192
35409,112,32,-500
35411,-8,-44,-332
35415,-172,-148,384
35417,100,56,-936
35419,-20,156,-48
35421,-8,8,40
35433,-88,20,148
35435,-164,28,376
35437,-120,-92,600
35439,40,72,-784
35441,52,112,-480
35443,-100,32,-88
35455,168,100,1068
35457,164,132,-900
35459,-324,-192,256
35461,20,52,-4
35463,496,116,272
35465,-408,-68,320
35477,8,-88,780
35479,260,136,-188
35481,-160,52,-152
35483,80,-40,-392
35485,16,148,-304
35487,-84,4,628
35499,44,24,72
35501,-108,116,-304
35503,60,12,-204
35505,-8,-88,4
35507,-28,56,280
35509,28,56,-96
35513,144,48,8
