T,X,Y,Z
36885,16,0,-76
36887,40,0,-20
36889,92,28,-148
36901,-8,24,-52
36903,100,20,56
36905,116,-4,4
36907,40,-80,-72
36909,36,-24,-28
36911,72,44,40
36913,16,88,-84
36925,68,128,-1140
36927,160,64,372
36929,-264,-304,1488
36931,320,96,-312
36933,-84,32,-172
36935,-220,-140,100
36947,148,36,156
36949,212,148,-520
36953,-160,-92,-256
36955,264,0,492
36957,-32,4,-112
36959,4,0,-336
36961,24,-72,92
36973,52,-124,980
36975,-20,-12,436
36977,-12,108,-60
36979,-20,-36,-376
36981,-88,-40,-132
36983,124,76,-72
36995,-52,20,-272
36997,-104,24,192
36999,-52,56,104
37001,148,52,-24
37003,-40,-24,-332
37005,-44,-88,-216
37017,24,68,180
37019,-52,-20,244
37021,-84,20,56
37023,-52,36,-220
37025,-36,60,-104
37027,4,32,-52
37029,-180,88,32
37041,-40,-192,180
37043,48,16,376
37045,-20,40,-792
37047,-76,-140,364
37051,-100,476,-3532
37053,320,-120,-44
37055,-368,-264,-12
37067,144,-84,-24
37069,-16,-140,-592
37071,-208,-36,208
37073,160,16,508
37075,104,64,-344
37077,-60,-4,-76
37089,12,124,172
37091,-108,-120,220
37093,104,-56,-160
37095,-84,120,76
37097,-8,-20,-376
