T,X,Y,Z
32563,36,36,-4
32565,-44,-72,-56
32567,12,0,76
32569,156,-12,16
32571,28,4,52
32573,-12,-24,84
32575,12,80,-16
32577,16,40,-48
32579,-52,16,-32
32583,68,44,60
32595,-256,-12,952
32597,-148,-64,-252
32599,96,-60,252
32601,-48,-32,-164
32603,192,0,92
32605,112,-60,352
32607,92,-132,-768
32609,80,176,12
32621,-492,-96,1400
32623,-192,380,-224
32625,12,-164,-72
32627,-148,40,812
32629,440,312,-384
32631,80,-108,4
32633,140,-132,-1156
32635,-596,128,664
32647,-192,-144,-44
32649,128,352,284
32651,-44,132,72
32653,216,-12,188
32655,88,-68,-104
32657,-204,-148,-352
32659,-192,-8,68
32661,96,80,-168
32673,-8,-48,-268
32677,52,-20,-124
32679,-188,-124,16
32681,-116,0,228
32683,0,44,-124
32685,-84,4,-120
32687,64,16,4
32689,64,-48,152
32691,-76,-28,52
32703,116,-96,-140
32705,-44,72,152
32707,-472,280,1264
32709,556,-40,-1600
32711,44,-92,428
32713,256,292,-336
32715,132,-116,176
32717,-100,-260,-664
32729,-208,-12,336
32731,-76,-84,-252
32733,152,100,160
32735,-100,56,192
32737,52,-136,264
32739,112,-192,76
32741,32,4,-496
32743,-48,92,88
32755,-72,52,-188
