T,X,Y,Z
57252,-20,60,-76
57254,4,-48,-72
57256,24,-40,-88
57268,-36,12,28
57270,-16,-40,76
57272,12,-52,-16
57274,-12,136,0
57276,52,132,24
57283,16,32,72
57285,8,60,36
57287,296,-12,-452
57289,-244,-108,-580
57291,8,456,48
57293,-248,-252,476
57295,120,-48,-104
57297,-152,40,-216
57309,168,12,-240
57311,28,88,-48
57313,-24,56,-2672
57315,-600,-200,1792
57317,156,168,44
57319,-160,-112,188
57321,20,108,-76
57323,8,336,348
57335,168,72,-48
57337,136,48,580
57339,20,-328,-64
57341,64,-176,-404
57343,-104,92,364
57345,116,60,36
57347,12,-24,376
57349,72,48,-192
57361,28,-120,288
57363,-60,-12,-100
57365,-48,124,-172
57369,52,48,8
57371,-56,88,-76
57373,-84,-12,20
57375,-96,16,612
57377,-128,68,-312
57379,-76,140,68
57381,60,80,40
57393,156,-124,428
57395,220,116,512
57397,380,12,528
57399,-396,-324,-140
57401,340,132,-544
57403,-372,240,1200
57405,260,-136,-152
57407,60,-212,32
57419,32,-32,20
57421,192,-100,92
57423,12,48,-640
57425,-52,84,-148
57427,-76,60,220
57429,20,68,-8
57431,-52,-12,-80
57433,-64,0,272
57435,12,-56,100
57447,36,4,116
