T,X,Y,Z
31412,56,-16,-48
31414,20,-24,-112
31416,92,8,24
31418,36,8,40
31422,-12,-60,76
31424,92,24,24
31426,-44,60,148
31428,260,-12,-252
31430,120,-68,-224
31442,40,-152,72
31444,-28,-64,-824
31446,52,88,184
31448,-188,100,780
31450,96,32,-740
31452,140,0,104
31454,220,24,232
31456,-240,-204,-1984
31468,-56,-80,64
31470,196,-144,-972
31472,-656,76,200
31474,-184,112,896
31476,-124,-12,-48
31478,476,84,-256
31480,-20,148,476
31482,-80,-200,-408
31494,-104,-160,-180
31496,-196,-12,28
31498,124,56,-128
31500,84,128,20
31502,-16,16,420
31504,-108,-96,236
31508,60,124,-152
31510,80,24,-184
31512,112,-8,-16
31514,20,-60,-92
31526,-24,28,216
31528,-28,-48,-100
31530,-280,88,504
31532,-24,-28,-304
31534,-12,12,268
31536,192,12,-176
31538,192,16,68
31540,280,-96,-292
31552,380,80,780
31554,-76,-212,-816
31556,-68,128,-660
31558,-188,160,796
31560,328,20,76
31562,120,-216,-468
31564,236,-20,68
31566,-96,8,184
31578,108,-40,-548
31580,-200,-52,392
31582,64,192,164
31584,32,60,0
31586,-60,-32,12
31588,-172,-36,436
31590,-20,-104,-212
31594,-40,68,-300
31596,-24,-152,60
