T,X,Y,Z
24233,28,-72,76
24235,-28,-16,4
24237,20,52,12
24239,0,-28,-20
24241,-72,56,-96
24253,-84,-12,64
24255,-64,-36,56
24257,-20,0,-152
24259,-16,60,8
24261,64,88,-16
24263,504,308,-768
24265,-244,-456,436
24267,-196,88,-688
24279,44,-152,-1420
24281,-80,72,788
24283,-272,72,308
24285,476,260,-1704
24287,548,-408,1356
24289,-1320,300,2236
24291,164,144,-1288
24303,-704,372,2356
24305,-172,100,748
24307,564,-132,-1900
24309,292,332,440
24311,-276,-120,808
24315,-96,104,560
24317,168,748,472
24319,180,-40,248
24321,324,-292,-212
24333,104,-136,668
24335,-4,-408,148
24337,-44,80,-348
24339,-28,300,-432
24341,144,-68,-64
24343,68,-88,20
24345,-120,40,-60
24347,-232,-120,92
24359,-280,88,80
24361,-100,48,-128
24363,-48,-32,12
24365,8,108,-284
24367,108,48,-160
24369,-16,-152,-352
24371,-200,-32,192
24373,-652,-144,1624
24385,-140,28,-216
24387,-148,236,192
24389,36,20,272
24391,196,-76,-644
24393,240,-100,380
24395,-8,88,80
24397,-136,52,-452
24401,-192,16,664
24403,12,-52,-72
24405,176,-72,36
24417,-152,44,324
24419,-100,-12,-24
24421,-68,-68,-380
24423,4,156,-228
24425,-96,-28,-40
