T,X,Y,Z
20613,60,-12,-36
20615,-72,-12,-136
20617,20,-68,-12
20621,24,-88,48
20623,-108,88,120
20625,56,36,-28
20627,116,-100,60
20639,100,52,96
20641,-32,124,88
20643,20,-4,88
20645,472,108,-560
20647,-504,-384,464
20649,220,244,-4
20651,-340,-48,412
20653,312,-32,-88
20665,72,40,292
20667,988,-4,-2060
20669,-1764,-300,3884
20671,308,576,-1544
20673,-104,-524,400
20675,-100,88,-284
20677,288,496,308
20679,220,-224,308
20691,104,208,608
20693,-312,-500,-580
20695,-80,-200,-332
20697,-96,616,552
20699,-8,172,364
20701,324,-144,292
20703,44,-36,-444
20707,-208,-148,100
20709,280,-20,-184
20721,124,144,200
20723,24,-248,-92
20725,12,4,-168
20727,-32,0,216
20729,-216,-104,428
20731,-36,-108,-312
20733,144,132,-160
20735,-100,116,8
20747,60,116,-168
20749,176,-84,80
20751,64,-168,16
20753,-136,0,96
20755,-192,168,996
20757,-220,-24,1712
20759,428,-176,-264
20761,200,184,308
20773,284,-84,-412
20775,320,-64,-316
20777,4,100,204
20779,-192,-32,-24
20781,32,-44,-204
20783,-116,124,72
20785,-116,48,208
20787,52,-140,152
20791,-32,64,-564
20793,-128,92,168
20805,-32,92,-292
20807,4,60,-172
