T,X,Y,Z
10845,32,-28,48
10847,12,28,96
10849,-12,96,40
10851,76,8,32
10853,48,64,-236
10855,48,40,-72
10857,88,108,8
10859,-28,148,-76
10861,872,-96,-96
10873,344,-20,192
10875,148,-340,-888
10877,-148,-52,-392
10881,36,96,-252
10883,560,100,-3524
10885,-204,-260,2424
10887,-1016,408,976
10889,108,-216,-1260
10891,192,-244,-136
10903,-72,-12,228
10905,588,-152,-1504
10907,256,384,464
10909,-88,-64,412
10911,-192,-632,-784
10913,-44,240,268
10915,-36,568,368
10917,192,-76,200
10929,164,312,384
10931,44,-148,532
10933,84,-352,296
10935,-56,112,-296
10937,-124,112,-504
10939,72,-108,-52
10941,-12,56,100
10943,100,20,-124
10955,104,-68,80
10957,-144,-12,92
10959,-212,-44,280
10961,-64,40,-544
10965,176,84,-168
10967,156,-8,112
10969,160,-160,-60
10971,-28,80,-212
10973,-52,84,348
10975,-212,56,268
10987,-120,124,568
10989,-196,184,540
10991,112,20,632
10993,296,-24,-840
10995,148,-16,256
10997,-180,-12,184
10999,-264,-100,-108
11001,16,188,-156
11013,-12,32,200
11015,-36,84,-64
11017,48,56,-132
11019,-44,-116,240
11021,-64,24,52
11023,-68,48,-316
11025,-72,0,-380
11027,-32,0,196
