T,X,Y,Z
49308,4,-80,56
49310,-40,28,156
49312,28,64,-12
49314,88,56,112
49326,48,48,-188
49328,-340,156,-180
49330,120,-4,84
49332,-196,-60,20
49334,232,124,376
49336,216,-4,-384
49338,0,-120,-448
49340,-188,-88,64
49352,-364,-140,-256
49354,260,304,-216
49356,-112,-124,636
49358,-208,20,316
49360,-184,52,-268
49364,-152,16,284
49366,196,164,-156
49368,164,52,-28
49370,-96,-20,-468
49382,-84,-188,-388
49384,-60,-24,104
49386,-48,108,136
49388,56,88,92
49390,116,16,40
49392,112,-68,-252
49394,-156,-120,-216
49396,-172,16,212
49408,-8,12,-288
49410,-132,-20,-72
49412,-28,16,168
49414,-12,120,52
49416,-96,-48,96
49418,-100,-88,136
49420,16,16,-184
49422,-32,-8,-248
49434,52,20,-168
49436,84,-20,-232
49438,-72,-132,88
49440,-244,-200,1824
49442,428,284,-424
49444,204,-128,712
49446,220,8,284
49450,-48,-228,-348
49452,44,128,-460
49454,-308,108,932
49466,-24,168,112
49468,52,204,300
49470,-44,-64,36
49472,36,-88,92
49474,-36,-104,-332
49476,-64,-16,76
49478,-152,48,20
49480,60,4,-104
49492,-84,-64,184
49494,96,-36,120
49496,-36,-28,-28
49498,-40,-16,0
49500,-16,8,-52
