T,X,Y,Z
21691,-28,52,-20
21703,44,-108,-48
21705,44,32,-108
21707,-88,-68,48
21709,-8,16,20
21711,16,16,0
21713,-32,-16,124
21715,28,-12,-100
21717,56,-12,-28
21719,28,60,104
21731,0,40,-528
21733,124,-172,132
21735,-232,-88,88
21737,72,244,-44
21739,160,-20,352
21741,556,-156,-832
21743,-352,-100,-28
21745,176,200,220
21757,44,120,-780
21759,-92,372,304
21761,440,-8,-272
21765,-472,148,-368
21767,-364,116,1764
21769,144,-148,-996
21771,364,108,-360
21773,-8,116,624
21775,-96,-300,-396
21787,-84,8,-548
21789,-232,-236,-40
21791,156,-24,-88
21793,-36,136,-200
21795,104,104,460
21797,60,-108,252
21799,-36,-64,64
21801,0,148,-124
21813,-116,-32,-28
21815,-100,172,-276
21817,-8,76,-80
21819,8,-88,-32
21821,-64,-144,172
21823,-100,152,-64
21825,-120,-36,-140
21827,84,-32,-64
21839,508,-40,-324
21841,-16,92,-320
21843,224,180,-236
21845,380,-280,-264
21847,-236,-284,212
21851,-380,-64,1272
21853,404,-20,-952
21855,244,-56,36
21857,20,68,148
21869,124,-36,-128
21871,-100,8,-632
21873,-120,44,212
21875,-44,56,60
21877,-24,-36,-8
21879,-76,44,224
21881,0,0,172
21883,44,-32,-224
