T,X,Y,Z
33078,-120,-116,-32
33080,56,-60,84
33082,36,64,-96
33084,40,-20,-168
33096,-8,-48,196
33098,-40,0,-12
33100,-12,-48,108
33102,-4,-12,36
33104,156,36,0
33106,476,44,-220
33108,-12,-276,560
33110,-272,316,-72
33114,-116,-108,-104
33116,16,136,360
33128,-12,-64,-260
33130,160,12,-176
33132,-208,92,-2168
33134,92,-124,1340
33136,-544,200,216
33138,232,16,-652
33140,-160,-80,420
33142,96,244,328
33154,280,104,-628
33156,60,104,548
33158,0,-92,132
33160,-28,-80,-672
33162,16,48,452
33164,-92,152,248
33166,48,-8,240
33168,216,68,-152
33180,40,-144,428
33182,-32,-44,-172
33184,-16,8,-148
33186,-32,68,-44
33188,12,-8,84
33190,60,4,-12
33192,-92,56,108
33194,-84,-40,512
33196,-40,68,-280
33208,-280,-32,124
33212,368,436,-1884
33214,68,-268,1268
33216,216,-80,-256
33218,-120,60,540
33220,232,-100,-512
33222,-188,-64,-236
33224,-64,128,336
33236,100,24,60
33238,56,40,508
33240,100,16,-144
33242,124,-40,72
33244,144,-60,-300
33246,-168,20,136
33248,-28,104,132
33250,24,68,-196
33262,0,-80,80
33264,-52,-64,48
33266,24,-84,-112
33268,-56,-64,-8
33270,16,-16,60
