T,X,Y,Z
49600,48,28,56
49602,72,-48,32
49604,-80,-52,36
49606,140,-24,100
49608,128,44,32
49610,44,160,28
49622,-52,-20,60
49624,-36,-4,80
49626,-16,20,44
49628,828,248,124
49630,12,64,-428
49632,-768,-268,608
49644,-1992,-60,804
49646,-1360,-52,656
49648,484,-540,976
49650,1916,64,784
49652,1212,88,284
49654,-568,44,-480
49666,-48,292,-244
49668,-380,104,36
49670,-416,-224,516
49672,276,-224,544
49674,588,156,-632
49676,-12,260,-112
49688,28,96,140
49690,24,-44,-368
49692,-32,16,-4
49694,-24,56,112
49698,76,184,-300
49700,36,16,-100
49702,92,32,108
49714,-192,72,268
49716,-124,-120,248
49718,240,16,-84
49720,352,72,240
49722,-48,36,-112
49724,-276,-80,-104
49736,-8,216,-12
49738,620,-36,-236
49740,716,148,-1392
49742,-160,88,-1004
49744,-400,-296,-1536
49746,-228,-120,80
49758,-36,-80,232
49760,-24,-160,-816
49762,-8,84,-204
49764,20,200,548
49766,24,48,204
49768,-80,-92,696
49780,-184,-8,-204
49782,12,-60,132
49784,204,-48,32
49786,208,48,204
49788,-72,16,-28
49792,-88,104,80
49794,-32,32,-72
49806,192,92,104
49808,-52,-44,-104
49810,-88,124,-244
49812,-40,-48,-228
