T,X,Y,Z
4192,-36,56,-112
4194,-64,80,-76
4196,32,-24,92
4198,12,-32,48
4210,-12,8,100
4212,4,-8,-40
4214,-80,16,-56
4216,-36,32,20
4218,20,4,52
4220,604,452,104
4222,-208,64,-1080
4234,-2396,-280,1196
4236,1280,376,388
4238,2984,-88,476
4240,984,-532,680
4242,-764,340,-276
4244,-1856,888,-1272
4256,-916,192,656
4258,52,-400,772
4260,620,-488,780
4262,380,276,264
4264,-220,556,-984
4276,212,112,-396
4278,428,-8,-340
4280,8,-76,16
4282,-404,-124,296
4284,-356,84,60
4286,180,44,-212
4290,188,-36,212
4292,-388,-236,696
4304,-212,-184,164
4306,-44,32,32
4308,456,140,-668
4310,356,-20,-196
4312,-208,-32,-60
4314,-388,-20,508
4326,316,536,1056
4328,-472,-184,1220
4330,148,-36,-1248
4332,568,352,-388
4334,184,212,448
4336,-216,16,360
4348,-368,-172,632
4350,-152,-4,1008
4352,268,128,-380
4354,188,0,-468
4356,84,40,576
4358,44,-68,-148
4370,-160,36,524
4372,-148,60,212
4374,0,112,8
4376,332,100,-112
4378,-32,32,-92
4380,-128,60,-296
4382,-368,-28,96
4394,-96,-12,164
4398,236,188,-244
4400,40,88,-76
4402,-204,-92,44
4404,32,8,200
