T,X,Y,Z
44559,52,20,112
44561,80,36,-80
44563,28,-40,72
44565,64,-12,124
44567,72,-28,-28
44569,60,4,28
44581,-24,48,88
44583,84,40,108
44585,72,52,-20
44587,-32,64,48
44648,-596,-656,2160
44650,1856,-128,680
44652,2264,240,184
44654,128,64,-760
44656,-1136,212,364
44668,-236,244,36
44670,-656,-208,16
44672,-148,-188,996
44674,456,148,20
44676,244,348,-804
44678,-32,164,-528
44690,144,44,-512
44692,-72,116,304
44694,-244,-76,4
44696,-108,-20,-212
44698,256,96,-164
44710,140,132,-276
44712,-32,112,-644
44714,-232,72,36
44716,-220,-116,320
44718,52,-40,412
44720,536,144,232
44732,344,72,-256
44734,428,-32,132
44736,-828,-292,88
44738,-20,124,136
44742,720,-332,-1184
44744,-804,20,2192
44746,-1504,-188,656
44758,-600,104,384
44760,-280,-168,256
44762,100,-112,-196
44764,528,96,244
44766,200,152,-16
44768,-60,24,-100
44780,-148,-72,-288
44782,-20,112,-36
44784,-56,-52,412
44786,296,-108,372
44788,444,72,-32
44790,-36,-28,332
44802,68,-8,68
44804,60,-44,348
44806,36,-84,232
44808,132,76,-212
44810,52,164,-212
44812,-100,136,-4
44824,64,-40,88
44826,4,44,-100
44828,28,104,16
